"","pert_iname","clinical_phase","moa","target","mean","n","median","sd","sRGES"
"854","iohexol","Launched","radiopaque medium","",0.178689903225211,2,0.178689903225211,0.149061194329884,0.178689903225211
"934","latrepirdine","Phase 3","glutamate receptor antagonist","HRH1|HTR6",0.178945526947092,3,0.148781927765088,0.0576396067180534,0.178945526947092
"1520","rolipram","Phase 3","phosphodiesterase inhibitor","",0.179489364488093,19,0.339809134287662,0.506659873438054,0.179489364488093
"365","cinanserin","Preclinical","serotonin receptor antagonist","HTR2A",0.179757277716029,10,0.349096796182686,0.374105051834338,0.179757277716029
"1616","siguazodan","Phase 1","phosphodiesterase inhibitor","PDE3A",0.180530126796497,3,0.308282208588957,0.404242769791988,0.180530126796497
"539","doxepin","Launched","histamine receptor antagonist","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD2|HRH1|HRH2|HRH4|HTR1A|HTR2A|HTR2B|HTR2C|HTR6|KCNH2|SLC6A2|SLC6A4",0.181026416146696,17,0.202965235173824,0.401737206617298,0.181026416146696
"966","lisuride","Launched","dopamine receptor agonist","ADRA1A|ADRA2A|ADRA2B|ADRA2C|DRD1|DRD2|DRD3|DRD4|DRD5|HTR1A|HTR1B|HTR1D|HTR2A|HTR2B|HTR2C|HTR6",0.183367416496251,2,0.183367416496251,0.313546667458656,0.183367416496251
"1338","phenformin","Withdrawn","AMPK activator","KCNJ8|PRKAA1",0.183372992515075,8,0.295245398773006,0.399709757418754,0.183372992515075
"1712","tenofovir","Launched","HIV integrase inhibitor|nucleoside reverse transcriptase inhibitor","",0.18343801364931,8,0.321753979571496,0.412496940504199,0.18343801364931
"1573","SB-221284","Preclinical","serotonin receptor antagonist","HTR2A|HTR2B|HTR2C",0.183623040218132,2,0.183623040218132,0.207625252894414,0.183623040218132
"1885","WAY-161503","Preclinical","serotonin receptor agonist","HTR2C",0.184219495569189,1,0.184219495569189,NA,0.184219495569189
"1079","milrinone","Launched","phosphodiesterase inhibitor","PDE2A|PDE3A|PDE3B|PDE5A",0.185321695987695,9,0.392808452624404,0.428750387997959,0.185321695987695
"822","icilin","Phase 1","TRPV agonist","TRPA1|TRPM8",0.185415380148008,3,0.177573278800273,0.401050380554332,0.185415380148008
"1567","SB-205384","Preclinical","GABA receptor modulator","GABRA3|GABRA5|GABRA6",0.185457240632479,4,0.300532749840281,0.441965178305584,0.185457240632479
"1907","YM-298198","Preclinical","glutamate receptor antagonist","GRM1",0.185552307575019,10,0.246344981616486,0.373997740042867,0.185552307575019
"555","E-4031","Phase 1","potassium channel blocker","KCNH1|KCNH2",0.186905775056473,4,0.173057259713702,0.368547844479236,0.186905775056473
"974","lopinavir","Launched","HIV protease inhibitor","",0.187898850881489,9,0.317664000021393,0.348592851769546,0.187898850881489
"1823","tropicamide","Launched","acetylcholine receptor antagonist","CHRM1|CHRM2|CHRM3|CHRM4",0.188723826052373,5,0.290738301316553,0.417187474555959,0.188723826052373
"311","cefotiam","Launched","bacterial cell wall synthesis inhibitor","",0.188997086131054,3,0.340499719176131,0.324336504322153,0.188997086131054
"1230","ODQ","Preclinical","guanylyl cyclase inhibitor","GUCY1A2|GUCY1A3|GUCY1B3",0.1895366147441,11,0.378502445829164,0.502837621165024,0.1895366147441
"243","BU-224","Preclinical","imidazoline receptor ligand","MAOA|MAOB",0.189587593728698,2,0.189587593728698,0.426698212709879,0.189587593728698
"148","azathioprine","Launched","dehydrogenase inhibitor","HPRT1|IMPDH1|PPAT",0.189612241316816,8,0.415478216779613,0.468721351836496,0.189612241316816
"1126","nadide","Launched","electron acceptor","AHCY|AKR1A1|ALDH2|BLVRA|DHPS|DLD|GALE|HMGCR|HSD17B1|HSD17B4|IMPDH2|MGAM|P2RY11|SORD|TRPM2",0.190018094080226,2,0.190018094080226,0.283414814384421,0.190018094080226
"1494","resorcinol","Launched","phosphodiesterase inhibitor","CA12|CA14|CA2|PTGS1",0.190287802138175,7,0.116573338808033,0.222725144988667,0.190287802138175
"245","bucladesine","Launched","adenosine receptor agonist|cAMP stimulant","PRKACA",0.190597736172168,34,0.368362704861203,0.401840267647618,0.190597736172168
"1446","PSB-1115","Preclinical","adenosine receptor antagonist","ADORA1|ADORA2B|ADORA3",0.191040588967752,2,0.191040588967752,0.379093543808776,0.191040588967752
"1371","piperidolate","Launched","acetylcholine receptor antagonist","CHRM1",0.193173017057627,8,0.215836089990247,0.382118397461626,0.193173017057627
"1376","piretanide","Launched","glucocorticoid receptor agonist","SLC12A1|SLC12A2",0.193302773012247,7,0.34134287661895,0.391301616675208,0.193302773012247
"938","lenalidomide","Launched","anticancer agent","CDH5|CRBN|PTGS2|TNF|TNFSF11",0.199707000769181,19,0.144512610770279,0.349386203976846,0.199707000769181
"1252","osthol","Preclinical","calcium channel blocker","",0.199831368511436,5,0.21881390593047,0.237679256856321,0.199831368511436
"27","acetyl-farnesyl-cysteine","Launched","methyltransferase inhibitor","PPARG",0.19995153881834,7,0.436605316973415,0.395604881602769,0.19995153881834
"1409","PRE-084","Preclinical","sigma receptor agonist","SIGMAR1",0.200997104303647,7,0.262951601908657,0.458734581534889,0.200997104303647
"584","epirizole","Launched","cyclooxygenase inhibitor","PTGS1|PTGS2",0.201366895168748,5,0.382592425379267,0.405526509243751,0.201366895168748
"1018","memantine","Launched","glutamate receptor antagonist","CHRFAM7A|DRD2|GRIN1|GRIN2A|GRIN2B|GRIN3A|HTR3A",0.201462210551847,7,0.249327258371768,0.21917382686935,0.201462210551847
"1413","pregnenolone","Launched","glutamate receptor modulator","CYP17A1|SULT2B1",0.201476675020494,25,0.255453306066803,0.357263117613889,0.201476675020494
"1727","tetroquinone","Preclinical","","",0.20177678528677,2,0.20177678528677,0.39477144405421,0.20177678528677
"1721","tetrabenazine","Launched","vesicular monoamine transporter inhibitor","DRD2|SLC18A1|SLC18A2",0.201947838360652,7,0.460302036831209,0.410811749720222,0.201947838360652
"254","busulfan","Launched","DNA inhibitor","",0.202113156100886,1,0.202113156100886,NA,0.202113156100886
"1879","voriconazole","Launched","cytochrome P450 inhibitor","CYP2C19|CYP2C9|CYP3A4|CYP3A5|PTGS1",0.202675746928692,11,0.187116564417178,0.274949198267623,0.202675746928692
"390","clofibric-acid","Launched","PPAR receptor agonist","PPARA",0.203191236547847,10,0.308972793477426,0.393415983559072,0.203191236547847
"1825","troxipide","Launched","glucosamine synthetase stimulant","",0.203310527618059,2,0.203310527618059,0.317409045703535,0.203310527618059
"1517","rivastigmine","Launched","acetylcholinesterase inhibitor","ACHE|BCHE",0.203996651691468,1,0.203996651691468,NA,0.203996651691468
"1895","XAV-939","Preclinical","tankyrase inhibitor","TNKS|TNKS2",0.204555889096122,38,0.188374181508582,0.369672216482211,0.204555889096122
"1128","nadolol","Launched","adrenergic receptor antagonist","ADRB1|ADRB2|ADRB3",0.205209446694892,14,0.343728698023177,0.385700674228955,0.205209446694892
"1844","U-54494A","Preclinical","opioid receptor agonist","OPRK1",0.207059675538986,2,0.207059675538986,0.711679555409811,0.207059675538986
"157","batimastat","Phase 3","matrix metalloprotease inhibitor","ADAM28|ADAMTS5|MMP12|MMP16|MMP2|MMP8",0.207152467319547,13,0.251704158145876,0.405439844297849,0.207152467319547
"290","carbinoxamine","Launched","histamine receptor antagonist","HRH1",0.208612243777757,10,0.327036869823711,0.238712682780424,0.208612243777757
"236","BRL-54443","Preclinical","serotonin receptor agonist","HTR1E|HTR1F",0.208837506293265,7,0.48859106205275,0.509555138485546,0.208837506293265
"1456","pyrazinamide","Launched","fatty acid synthase inhibitor","FASN",0.209049346980861,3,0.404226312201772,0.39763255249072,0.209049346980861
"284","carbamazepine","Launched","carboxamide antiepileptic","SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN5A|SCN7A|SCN8A|SCN9A",0.209739231487883,28,0.347823138388338,0.394064821461124,0.209739231487883
"1518","rizatriptan","Launched","serotonin receptor agonist","HTR1A|HTR1B|HTR1D|HTR1E|HTR1F",0.210494907528149,6,0.393575323790048,0.459456857871217,0.210494907528149
"200","biotin","Launched","vitamin B","ACACA|ACACB|HLCS|MCCC1|MCCC2|PC|PCCA|PCCB|SLC5A6",0.210807931296901,5,0.371506475800954,0.479321153217645,0.210807931296901
"484","dicycloverine","Launched","acetylcholine receptor antagonist","CHRM1|CHRM2|CHRM3",0.210892544428854,6,0.411217821414923,0.431880441792971,0.210892544428854
"1484","ramipril","Launched","angiotensin converting enzyme inhibitor","ACE",0.211264752570499,3,0.464212678936605,0.541904300670791,0.211264752570499
"1864","verapamil","Launched","calcium channel blocker","CACNA1A|CACNA1B|CACNA1C|CACNA1D|CACNA1F|CACNA1G|CACNA1I|CACNA1S|CACNB1|CACNB2|CACNB3|CACNB4|CYP3A4|KCNA10|KCNA7|KCNH2|KCNJ11|NALCN|SCN5A|SLC29A4|SLC6A4",0.212475370577445,26,0.351321123402443,0.39370749628611,0.212475370577445
"548","dropropizine","Launched","antitussive","",0.212556144920489,6,0.22802082073326,0.213782542170017,0.212556144920489
"1105","monobenzone","Launched","melanin inhibitor","TYR",0.213705892307902,2,0.213705892307902,0.192074163372253,0.213705892307902
"416","CP-94253","Preclinical","serotonin receptor agonist","HTR1B",0.214069157275564,7,0.304362644853442,0.418819286215324,0.214069157275564
"133","atomoxetine","Launched","norepinephrine transporter inhibitor","GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A|GRIN3B|SLC6A2|SLC6A3|SLC6A4",0.214242122127328,7,0.369631901840491,0.389490280065342,0.214242122127328
"1266","oxybuprocaine","Launched","local anesthetic","SCN10A",0.214602805742016,4,0.232370884820303,0.235850198848333,0.214602805742016
"85","AMN-082","Preclinical","glutamate receptor modulator","GRM7",0.215749989919941,5,0.155419222903885,0.270943103486011,0.215749989919941
"576","entecavir","Launched","DNA replication inhibitor|nucleoside reverse transcriptase inhibitor","",0.215816371919752,5,0.280504430811179,0.423860111506416,0.215816371919752
"1928","zileuton","Launched","leukotriene synthesis inhibitor|lipoxygenase inhibitor","ALOX5",0.216373345887704,20,0.467970748487651,0.493126740770137,0.216373345887704
"1032","mesoridazine","Launched","dopamine receptor antagonist","DRD2|HTR2A",0.216594484902871,18,0.281360970699177,0.404115566234316,0.216594484902871
"994","maraviroc","Launched","CC chemokine receptor antagonist","CCR5",0.216844219785349,10,0.391794879366997,0.341678633546776,0.216844219785349
"1849","UCL-2077","Preclinical","slow afterhyperpolarization channel blocker","",0.217726813369157,5,0.264485344239945,0.348483572793927,0.217726813369157
"1771","tolbutamide","Launched","ATP channel blocker","ABCC8|KCNJ1|KCNJ11|KCNJ8",0.218368385388356,3,0.389068226333595,0.33997482341522,0.218368385388356
"814","IBC-293","Preclinical","hydroxycarboxylic acid receptor agonist","HCAR3",0.218899113837764,2,0.218899113837764,0.287879703519881,0.218899113837764
"1550","RWJ-21757","Phase 1","toll-like receptor agonist","TLR7",0.219665985003408,2,0.219665985003408,0.419588584201015,0.219665985003408
"635","EX-527","Phase 2","SIRT inhibitor","SIRT1",0.220829711898817,24,0.37773557466352,0.355758128038913,0.220829711898817
"253","buspirone","Launched","serotonin receptor agonist","DRD2|HTR1A",0.220966498172345,5,0.400315670096376,0.401639446060198,0.220966498172345
"1924","ZD-7288","Phase 2","HCN channel blocker","HCN1|HCN2|HCN3|HCN4",0.221038233150228,2,0.221038233150228,0.478393647121778,0.221038233150228
"1340","phenolphthalein","Withdrawn","indicator dye","UGT1A9",0.221588367201755,12,0.383184419915264,0.468888170844153,0.221588367201755
"1471","quinine","Launched","hemozoin biocrystallization inhibitor","GP9|KCNB2|KCNN4|SLC29A4",0.221992438376722,13,0.480240687137958,0.438108385988883,0.221992438376722
"1701","TCS-359","Preclinical","FLT3 inhibitor","FLT3",0.22239263803681,4,0.243098159509202,0.229539706691581,0.22239263803681
"1595","SD-169","Preclinical","p38 MAPK inhibitor","MAPK14",0.222912807110691,2,0.222912807110691,0.0096401742493057,0.222912807110691
"590","equilin","Preclinical","estrogen receptor agonist","HSD17B1",0.224100761351627,9,0.420927062031356,0.453354270049787,0.224100761351627
"303","cefaclor","Launched","bacterial cell wall synthesis inhibitor","",0.225235875489976,3,0.239263803680982,0.198314882086423,0.225235875489976
"1637","spermidine","Preclinical","glutamate receptor modulator","KCNJ4|TXNRD1",0.226249388424561,5,0.243694614860259,0.141045314555141,0.226249388424561
"861","iproniazid","Withdrawn","monoamine oxidase inhibitor","MAOA|MAOB",0.226431760068795,3,0.288343558282209,0.373331746205681,0.226431760068795
"542","doxycycline","Launched","metalloproteinase inhibitor","MMP8",0.226963350519805,5,0.380888267233391,0.490260977143543,0.226963350519805
"1206","nornicotine","Preclinical","acetylcholine receptor agonist","",0.227173202475381,1,0.227173202475381,NA,0.227173202475381
"1579","SB-334867","Preclinical","orexin receptor antagonist","HCRTR1|HCRTR2",0.227256179975145,4,0.188058312212469,0.349149371267424,0.227256179975145
"1005","meclofenoxate","Launched","nootropic agent","",0.228191236547847,2,0.228191236547847,0.238346999768918,0.228191236547847
"1580","SB-366791","Preclinical","TRPV antagonist","TRPV1",0.229847701067456,11,0.336741649625085,0.327845564157655,0.229847701067456
"35","adenosine-phosphate","Launched","adenosine receptor agonist","ACSL1|ACSS1|ACSS2|ADCY1|ADK|CREB1|FBP1|HINT1|PDE4B|PDE4D|PIM1|PRKAA1|PRKAB1|PRKAB2|PYGL|TRPM4",0.23049185004478,2,0.23049185004478,0.0307217468745047,0.23049185004478
"1832","tylosin","Launched","protein synthesis inhibitor","",0.232626508542184,1,0.232626508542184,NA,0.232626508542184
"97","anandamide","Phase 2","cannabinoid receptor agonist","CACNA1G|CACNA1H|CACNA1I|CNR1|CNR2|GLRA1|GPR18|GPR55|KCNA2|KCNK3|KCNK9|TRPM8|TRPV1",0.232790976603359,6,0.513888888888889,0.4979319080845,0.232790976603359
"811","hyoscyamine","Launched","acetylcholine receptor antagonist","CHRM1|CHRM2|CHRM3|CHRM4",0.232791826282418,7,0.407805044308112,0.381460970614715,0.232791826282418
"1537","RS-23597-190","Preclinical","serotonin receptor antagonist","HTR4",0.233646849932785,29,0.307941376959782,0.292819024838522,0.233646849932785
"388","clofazimine","Launched","GK0582 inhibitor","",0.233758153157709,6,0.277360659871428,0.386462730324173,0.233758153157709
"234","BRL-50481","Preclinical","phosphodiesterase inhibitor","PDE7A|PDE7B",0.233812728021708,4,0.425191918211106,0.473477090307771,0.233812728021708
"1568","SB-206553","Preclinical","serotonin receptor antagonist","HTR2A|HTR2B|HTR2C",0.234750758471117,6,0.393149284253579,0.451726415435603,0.234750758471117
"1436","propofol","Launched","benzodiazepine receptor agonist","FAAH|GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ|SCN2A|SCN4A",0.235048242677468,4,0.350975830958209,0.348932741560669,0.235048242677468
"1822","troleandomycin","Launched","protein synthesis inhibitor","",0.235801655994407,3,0.315269256987048,0.362836387930775,0.235801655994407
"747","GR-144053","Preclinical","integrin antagonist","ITGA2B|ITGB3",0.236326361286875,4,0.236541611462639,0.341925209933592,0.236326361286875
"1419","probenecid","Launched","uricosuric blocker","PANX1|SLC22A11|SLC22A6|SLC22A8|SLCO1C1",0.236456403555346,4,0.218988782560117,0.290176884566432,0.236456403555346
"1231","ofloxacin","Launched","bacterial DNA gyrase inhibitor","TOP2A",0.236599903672522,6,0.226998325845734,0.301811895038834,0.236599903672522
"1679","sumatriptan","Launched","serotonin receptor agonist","HTR1A|HTR1B|HTR1D|HTR1E|HTR1F|HTR5A|HTR6|HTR7",0.237227735536049,2,0.237227735536049,0.176174184406055,0.237227735536049
"474","dexfenfluramine","Withdrawn","serotonin receptor agonist","HTR2C|SLC6A4",0.238671809144984,2,0.238671809144984,0.674926391084335,0.238671809144984
"1492","repaglinide","Launched","insulin secretagogue","ABCC8|KCNJ11|PPARG",0.240187617731802,5,0.329593107042525,0.431165534761277,0.240187617731802
"740","gliquidone","Launched","sulfonylurea","ABCC8|KCNJ10|KCNJ8",0.240666566338671,10,0.334104665314037,0.432004859952865,0.240666566338671
"1668","sulfamonomethoxine","Launched","bacterial antifolate","",0.241147299271564,1,0.241147299271564,NA,0.241147299271564
"920","L-733060","Preclinical","tachykinin antagonist","TACR1",0.241250068298044,11,0.16359918200409,0.355703646181014,0.241250068298044
"691","flurofamide","Preclinical","urease inhibitor","",0.242082355844266,4,0.415567885501966,0.44847043901339,0.242082355844266
"1600","secnidazole","Launched","acetylcholinesterase inhibitor|microtubule inhibitor","",0.2422176778005,3,0.346284935241991,0.242806018214474,0.2422176778005
"52","alpha-linolenic-acid","Phase 3","omega 3 fatty acid stimulant","ELOVL4|FADS1|FADS2|FFAR1|FFAR4|PTGS2|SLC8A1|TRPV1",0.242496294915917,9,0.327327776786761,0.191768438568406,0.242496294915917
"1759","tiotidine","Phase 2","histamine receptor antagonist","HRH2",0.24313250989838,3,0.196839187478789,0.345470839660212,0.24313250989838
"1775","tolterodine","Launched","acetylcholine receptor antagonist","CHRM1|CHRM2|CHRM3|CHRM4|CHRM5",0.243353783231084,1,0.243353783231084,NA,0.243353783231084
"167","benfluorex","Withdrawn","gluconeogenesis inhibitor","HMGCR",0.24403842036614,3,0.416164340853022,0.311051200139915,0.24403842036614
"1496","retinol","Launched","retinoid receptor ligand","ALDH1A1|ALDH1A2|ALDH1A3|DHRS3|DHRS4|LRAT|NR2C2|RBP1|RBP3|RDH11|RDH12|RDH13|RDH14|RDH5|RDH8|RETSAT|RHO|RLBP1|RXRA|RXRB|RXRG",0.244218002546409,28,0.435591743716009,0.395271195611163,0.244218002546409
"1724","tetradecylthioacetic-acid","Phase 2","lipid peroxidase inhibitor","",0.244465946840963,6,0.15576451534812,0.294234853334542,0.244465946840963
"800","huperzine-a","Phase 2","acetylcholinesterase inhibitor","ACHE",0.245019798238372,8,0.446493895034555,0.477687203204611,0.245019798238372
"9","6-aminochrysene","Phase 2","transferase inhibitor","",0.245441376959782,4,0.150647580095433,0.256544330850247,0.245441376959782
"1881","VX-222","Phase 2","HCV inhibitor","",0.245692188921159,7,0.375426039536469,0.430595935903179,0.245692188921159
"523","DMP-543","Phase 2","acetylcholine release enhancer","",0.245693463439748,7,0.212167689161554,0.266434778198447,0.245693463439748
"1254","oxandrolone","Launched","androgen receptor agonist","AR",0.247102931152011,1,0.247102931152011,NA,0.247102931152011
"54","alrestatin","Preclinical","aldose reductase inhibitor","AKR1B1",0.247508002744481,6,0.39051676075759,0.353151202051515,0.247508002744481
"178","benzthiazide","Launched","carbonic anhydrase inhibitor","CA1|CA12|CA2|CA4|CA9|SLC12A3",0.248858328567803,7,0.365712338104976,0.454319719761652,0.248858328567803
"31","actarit","Launched","interleukin receptor agonist","",0.249016941253463,5,0.406271301976824,0.337675095331819,0.249016941253463
"1793","tranylcypromine","Launched","monoamine oxidase inhibitor","KDM1A|MAOA|MAOB",0.249889363333648,6,0.2439546993972,0.349175604116477,0.249889363333648
"983","loxapine","Launched","dopamine receptor antagonist|serotonin receptor antagonist","ADRA1A|ADRA1B|ADRA2A|ADRA2B|ADRA2C|ADRB1|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD3|DRD4|DRD5|HRH1|HRH2|HRH4|HTR1A|HTR1B|HTR1D|HTR1E|HTR2A|HTR2C|HTR3A|HTR5A|HTR6|HTR7|SLC6A2|SLC6A3|SLC6A4",0.250395525025599,10,0.32225630538514,0.344429279682746,0.250395525025599
"204","bisoprolol","Launched","adrenergic receptor antagonist","ADRB1|ADRB2",0.251704158145876,3,0.445978186775733,0.39021336759639,0.251704158145876
"1148","NBQX","Preclinical","glutamate receptor antagonist","GRIA1|GRIA2|GRIA3|GRIA4|GRIK1|GRIN1|GRIN2A|GRIN2B",0.25194809326437,5,0.277948193592365,0.227059644935092,0.25194809326437
"1480","raclopride","Launched","dopamine receptor antagonist","DRD2|DRD3|HTR1A",0.252579769603167,8,0.437116564417178,0.38957155988617,0.252579769603167
"1578","SB-269970","Preclinical","serotonin receptor antagonist","HTR7",0.252592104707755,5,0.394001363326517,0.310452154317845,0.252592104707755
"858","ioxaglic-acid","Launched","radiopaque medium","",0.25269973733599,6,0.421783601919354,0.367933035567754,0.25269973733599
"123","AS-604850","Preclinical","PI3K inhibitor","PIK3CA|PIK3CG",0.252761003422579,6,0.276759743705312,0.401525923389806,0.252761003422579
"137","atracurium","Launched","acetylcholine receptor antagonist","CHRNA2",0.253124289934106,3,0.327709611451943,0.1820074674152,0.253124289934106
"75","aminoglutethimide","Launched","glucocorticoid receptor antagonist","CYP11A1|CYP19A1",0.253372403560694,4,0.287240316302449,0.12750050893053,0.253372403560694
"707","FR-139317","Phase 1","endothelin receptor antagonist","EDNRA",0.253796212689633,4,0.206804051817105,0.196335022609722,0.253796212689633
"797","homoveratrylamine","Preclinical","dopamine analog","",0.254149758698338,3,0.338957055214724,0.268009312603218,0.254149758698338
"642","famprofazone","Preclinical","cyclooxygenase inhibitor","",0.254435271994337,2,0.254435271994337,0.105325212218817,0.254435271994337
"1857","vardenafil","Launched","phosphodiesterase inhibitor","PDE5A|PDE6G|PDE6H",0.254711082489277,8,0.302147239263803,0.303259790680956,0.254711082489277
"826","idebenone","Launched","calcium channel modulator","",0.256070371651366,5,0.34833884664716,0.302432640526762,0.256070371651366
"1634","spaglumic-acid","Launched","glutamate receptor antagonist","GRM3",0.256484722584447,1,0.256484722584447,NA,0.256484722584447
"377","CL-218872","Phase 1","benzodiazepine receptor agonist","GABRA1|GABRA2|GABRA3|GABRA5|GABRB2|GABRG2",0.256816632583504,6,0.485003408316292,0.380706931173616,0.256816632583504
"612","ethambutol","Launched","bacterial cell wall synthesis inhibitor","",0.258810764840438,3,0.517382413087935,0.518472630074558,0.258810764840438
"616","ethisterone","Launched","progestogen hormone","TYR",0.259860175425375,6,0.43021918474144,0.470015417736001,0.259860175425375
"1060","metolazone","Launched","carbonic anhydrase inhibitor","SLC12A3",0.261618164966074,6,0.289195637355146,0.320709916589254,0.261618164966074
"451","dapsone","Launched","bacterial antifolate","DHFR",0.26359512202842,4,0.455696349022285,0.536038746228373,0.26359512202842
"959","linezolid","Launched","bacterial 50S ribosomal subunit inhibitor","MAOA|MAOB",0.263761363341798,7,0.201772324471711,0.330071949412645,0.263761363341798
"1145","nateglinide","Launched","insulin secretagogue","ABCC8|KCNJ10|KCNJ11|PPARG",0.26392026540136,3,0.102087994568087,0.380453091078638,0.26392026540136
"535","dosulepin","Launched","norepinephrine reuptake inhibitor|serotonin–norepinephrine reuptake inhibitor (SNRI)|tricyclic antidepressant","CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|HRH1|SLC6A2|SLC6A4",0.264314928425358,3,0.271131561008862,0.264040098544131,0.264314928425358
"482","dicloxacillin","Launched","bacterial cell wall synthesis inhibitor","",0.265557134303707,8,0.349531757349274,0.323743497701489,0.265557134303707
"722","GBR-12783","Preclinical","dopamine uptake inhibitor","",0.265605488456726,9,0.343558282208589,0.215597432266354,0.265605488456726
"1535","RS-16566","Preclinical","serotonin receptor antagonist","",0.266023547386294,2,0.266023547386294,0.0419410665296344,0.266023547386294
"1016","melperone","Launched","dopamine receptor antagonist|serotonin receptor antagonist","DRD2|HTR2A",0.267493383787111,8,0.458342254963452,0.456621230608546,0.267493383787111
"1014","melatonin","Launched","melatonin receptor agonist|nitric oxide synthase inhibitor","ASMT|CALM1|CALR|EPX|ESR1|HTR2B|MPO|MTNR1A|MTNR1B|NQO2|RORB",0.26753297968063,6,0.380883806418332,0.419940588055632,0.26753297968063
"1797","tremorine","Preclinical","acetylcholine receptor agonist","",0.268123855494521,6,0.472827599203398,0.37773232420079,0.268123855494521
"1926","zibotentan","Phase 3","endothelin receptor antagonist","EDNRA",0.270964713846321,5,0.452803740989355,0.477797431372063,0.270964713846321
"1046","methimazole","Launched","antithyroid agent","TPO",0.273858214042263,1,0.273858214042263,NA,0.273858214042263
"287","carbetocin","Launched","oxytocin receptor agonist","OXTR",0.276250974492137,9,0.440695296523517,0.319363299607994,0.276250974492137
"770","GW-583340","Preclinical","EGFR inhibitor","EGFR|ERBB2",0.277952654407425,8,0.468051495579886,0.400899150020918,0.277952654407425
"821","ICI-89406","Phase 1","adrenergic receptor antagonist","ADRB1|ADRB2",0.278088094896083,5,0.389238642148183,0.220966678941353,0.278088094896083
"1901","Y-26763","Phase 1","potassium channel activator","KCNJ8",0.279487883677066,3,0.246771021152954,0.401303770626253,0.279487883677066
"776","GYKI-52466","Preclinical","glutamate receptor antagonist","GRIA1|GRIA2|GRIA3|GRIA4",0.279600007281772,6,0.349105717812805,0.330406481572278,0.279600007281772
"524","DNQX","Preclinical","glutamate receptor antagonist","GRIA1|GRIA2|GRIK1|GRIN1|GRIN2A|GRIN2B",0.280201250996969,5,0.423653715064758,0.405415934405613,0.280201250996969
"1505","rifaximin","Launched","RNA synthesis inhibitor","NR1I2",0.280338475811651,2,0.280338475811651,0.121231499730171,0.280338475811651
"1076","mifobate","Phase 2","PPAR receptor antagonist","PPARG",0.282552394462937,3,0.416666666666667,0.364512864718312,0.282552394462937
"446","danoprevir","Phase 2","HCV inhibitor","",0.282657023053054,5,0.364689843217451,0.262376667050702,0.282657023053054
"1043","methazolamide","Launched","carbonic anhydrase inhibitor","CA1|CA12|CA14|CA2|CA4|CA7",0.282842368573995,3,0.273015056599444,0.186884413811635,0.282842368573995
"1142","naproxen","Launched","cyclooxygenase inhibitor","PTGS1|PTGS2",0.282938432187877,8,0.370658857543076,0.287559771054573,0.282938432187877
"400","clorsulon","Launched","glycolysis inhibitor","",0.283401499659168,1,0.283401499659168,NA,0.283401499659168
"1170","nicotinyl-alcohol-tartrate","Launched","","",0.283751252918462,1,0.283751252918462,NA,0.283751252918462
"1533","RS-102221","Preclinical","serotonin receptor antagonist","HTR2A|HTR2B|HTR2C",0.28392166873305,3,0.393499037512872,0.380381268508564,0.28392166873305
"1438","propranolol","Launched","adrenergic receptor antagonist","",0.287442108629507,6,0.336750571255204,0.329393586318923,0.287442108629507
"1873","vincamine","Withdrawn","adrenergic receptor antagonist","CHRM1|CHRM2|CHRM3|CHRM4",0.288583924748655,5,0.325323790047716,0.249942733297484,0.288583924748655
"1415","PRIMA1","Preclinical","TP53 inhibitor","ACHE",0.28947484518724,15,0.41701641992596,0.431894307736575,0.28947484518724
"180","benzylpenicillin","Launched","penicillin binding protein inhibitor","",0.290072599272007,9,0.462858274050023,0.37742209515459,0.290072599272007
"23","acemetacin","Launched","cyclooxygenase inhibitor","PTGS1|PTGS2",0.290729379686435,1,0.290729379686435,NA,0.290729379686435
"987","luzindole","Preclinical","melatonin receptor antagonist","MTNR1A|MTNR1B",0.290904256316082,4,0.385054533060669,0.252765860272158,0.290904256316082
"367","cinchonine","Preclinical","P glycoprotein inhibitor","CYP2D6",0.290905743254435,3,0.418550162257249,0.418160571031571,0.290905743254435
"951","levopropoxyphene","Launched","antitussive","OPRD1|OPRK1|OPRM1",0.291079132945729,1,0.291079132945729,NA,0.291079132945729
"1479","racecadotril","Launched","enkephalinase inhibitor","MME",0.291357211549962,6,0.360940695296524,0.337277738928556,0.291357211549962
"513","diphenidol","Launched","acetylcholine receptor agonist","CHRM1|CHRM2|CHRM3|CHRM4",0.292063976018289,5,0.441897128855749,0.277456124497907,0.292063976018289
"1009","mefenamic-acid","Launched","cyclooxygenase inhibitor","KCNQ1|PTGS1|PTGS2|TRPM3",0.292352790740076,6,0.442910702113156,0.364332548617698,0.292352790740076
