"","log2FoldChange","AveExpr","t","pvalue","padj","Symbol","tax_id","GeneID","LocusTag","chromosome","map_location","description","type","Symbol_autho","name","status","other","value","up_down"
"43484",3.94216626879832,-5.07221304347753,3.82697974902182,0.00011347526776303,0.000143807347989747,"AC068196.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.94216626879832,"up"
"43476",3.94421240729655,-4.63906953686319,3.32259715297368,0.00062476397691598,0.000770803642047829,"PDE4DIPP1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.94421240729655,"up"
"43461",3.94729734022209,-5.89897731843174,3.25061471840449,0.000786580030616205,0.000966759221482658,"RP11-521D12.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.94729734022209,"up"
"43455",3.94837164604515,-4.00940196543301,3.87018569479501,9.73451454041329e-05,0.000123692079971358,"RP3-455J7.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.94837164604515,"up"
"43437",3.9511778158795,-0.720562490124346,3.42446078456302,0.000448414443752494,0.000555830861816861,"RPL23AP65",9606,440027,"NULL","11","11p15.4","ribosomal protein L23a pseudogene 65","pseudo","RPL23AP65","ribosomal protein L23a pseudogene 65","O","NULL",3.9511778158795,"up"
"43431",3.95285131706529,-3.98913293625835,3.90586717179002,8.56970323797991e-05,0.000109128053688694,"RP11-560I19.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.95285131706529,"up"
"43405",3.95824825562304,-4.34997448399266,3.84909856879906,0.000104923493126892,0.000133159798757912,"RP11-343B5.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.95824825562304,"up"
"43403",3.95872560604461,-4.15299714030459,3.70845051033598,0.000171831662902571,0.000216479292984699,"RP11-108M9.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.95872560604461,"up"
"43402",3.95888492214062,-5.72432885783984,3.31196778356848,0.00064652068800468,0.000797259834206971,"RP11-96P7.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.95888492214062,"up"
"43396",3.9603441209558,-4.52818333852312,3.46519010597387,0.000391996107331936,0.000486958966083766,"RP11-109I13.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9603441209558,"up"
"43385",3.96501920173805,-3.53423513663866,3.49452876218235,0.000355576147916571,0.000442513730478855,"C1orf127",9606,148345,"NULL","1","1p36.22","chromosome 1 open reading frame 127","protein-coding","C1orf127","chromosome 1 open reading frame 127","O","uncharacterized protein C1orf127",3.96501920173805,"up"
"43373",3.96638183816354,-5.46857436141262,3.51364229774032,0.000333592302555234,0.00041564052738346,"AC006273.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96638183816354,"up"
"43371",3.96675553131277,-0.961202300945718,3.66465121842888,0.000199877116376832,0.000251115238793669,"AC068535.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96675553131277,"up"
"43357",3.96996592502601,-4.45530228977374,3.74491051778199,0.000151377804544852,0.000191064209769719,"MRPL9P1",9606,137290,"NULL","8","8q21.11","mitochondrial ribosomal protein L9 pseudogene 1","pseudo","MRPL9P1","mitochondrial ribosomal protein L9 pseudogene 1","O","NULL",3.96996592502601,"up"
"43344",3.97314048963162,-5.68823261939884,3.35227276196351,0.000567623032941245,0.000701236316513023,"GPHA2",9606,170589,"NULL","11","11q13.1","glycoprotein hormone alpha 2","protein-coding","GPHA2","glycoprotein hormone alpha 2","O","cysteine knot protein|glycoprotein alpha",3.97314048963162,"up"
"43329",3.97504997046668,-3.6833303916142,3.24039123763524,0.000812530450408106,0.000998109549694002,"DUSP13",9606,51207,"RP11-487I5.6","10","10q22.2","dual specificity phosphatase 13","protein-coding","DUSP13","dual specificity phosphatase 13","O","branching-enzyme interacting DSP|branchi",3.97504997046668,"up"
"43322",3.97565173569463,0.391920715875313,3.66997837816365,0.000196247822279937,0.000246650797618129,"CH507-154B10.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.97565173569463,"up"
"43308",3.97771304167738,-4.37225656537515,3.83145587348728,0.000111693084659057,0.000141588604527228,"AC005013.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.97771304167738,"up"
"43306",3.97788277149578,-3.28351237608783,3.59696407416336,0.000251902495784274,0.000315246744403729,"BTLA",9606,151888,"NULL","3","3q13.2","B and T lymphocyte associated","protein-coding","BTLA","B and T lymphocyte associated","O","B and T lymphocyte attenuator|B- and T-l",3.97788277149578,"up"
"43290",3.98116544951484,-3.38768719252289,3.78519433389395,0.000131475685034614,0.000166277571351742,"CTD-3126B10.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.98116544951484,"up"
"43288",3.9814939966097,-5.15405757533464,3.48800599452961,0.000363388240707769,0.000452053397228808,"AC084809.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9814939966097,"up"
"43285",3.98225274142675,-5.77202106900365,3.34553838600266,0.000580147862603256,0.000716558264757033,"Z69720.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.98225274142675,"up"
"43282",3.98382189171009,-5.67321671632991,3.34683553768149,0.000577716457090069,0.000713570206898737,"CLPSL2",9606,389383,"RP3-510O8.5","6","6p21.31","colipase-like 2","protein-coding","CLPSL2","colipase-like 2","O","AAAL3045|colipase-like protein 2|colipas",3.98382189171009,"up"
"43280",3.98437995326099,-5.10072253814389,3.42259596169438,0.000451178533853786,0.000559174258820925,"CELA2A",9606,63036,"NULL","1","1p36.21","chymotrypsin-like elastase family, member 2A","protein-coding","CELA2A","chymotrypsin-like elastase family, member 2A","O","chymotrypsin-like elastase family member",3.98437995326099,"up"
"43273",3.98550247715563,-5.4854576141545,3.66123925351456,0.000202235812787781,0.000254040444921647,"GBX1",9606,2636,"NULL","7","7q36.1","gastrulation brain homeobox 1","protein-coding","GBX1","gastrulation brain homeobox 1","O","gastrulation and brain-specific homeobox",3.98550247715563,"up"
"43270",3.98592610332801,0.479541910117096,3.63312962776388,0.000222691845570588,0.000279251455719039,"DDIAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.98592610332801,"up"
"43269",3.98636636076572,-5.04412639727059,3.35128248984309,0.000569452464330947,0.000703481543926006,"AC007131.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.98636636076572,"up"
"43268",3.98659472952919,-4.9987303656604,3.83878199818703,0.000108833120163888,0.000138010931949103,"RP11-119H12.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.98659472952919,"up"
"43265",3.98808324273748,-4.20867048218181,3.57237416127469,0.000273797126573069,0.00034215003779549,"RP11-49K24.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.98808324273748,"up"
"43262",3.98873530815877,-6.06984497728659,3.31513670816987,0.000639974678312286,0.000789303899747611,"SPRR1A",9606,6698,"NULL","1","1q21-q22","small proline-rich protein 1A","protein-coding","SPRR1A","small proline-rich protein 1A","O","19 kDa pancornulin|SPR-IA|cornifin A|cor",3.98873530815877,"up"
"43251",3.98991000948752,-2.81330587701877,3.77915761573954,0.000134290844420161,0.000169775599563577,"CCDC168",9606,643677,"hCG_2011852","13","13q33.1","coiled-coil domain containing 168","protein-coding","CCDC168","coiled-coil domain containing 168","O","coiled-coil domain-containing protein 16",3.98991000948752,"up"
"43238",3.99219917342665,-2.23282083199646,3.31557403878794,0.00063907595918825,0.000788245262979406,"RP11-729L2.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.99219917342665,"up"
"43226",3.99468679379525,-5.21593344520037,3.83601283877723,0.000109905955192669,0.000139356307463946,"C17orf47",9606,284083,"NULL","17","17q22","chromosome 17 open reading frame 47","protein-coding","C17orf47","chromosome 17 open reading frame 47","O","uncharacterized protein C17orf47",3.99468679379525,"up"
"43225",3.99485175801904,-5.76527674128759,3.76888123506902,0.000139215357188003,0.000175906450097718,"RP11-461G12.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.99485175801904,"up"
"43216",3.99692400288733,-5.81206493072575,3.47387045256131,0.000380874618178354,0.000473434391603848,"RP11-415A20.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.99692400288733,"up"
"43209",3.99804323983179,-3.61582332508566,3.46797452939912,0.000388399387851168,0.000482654685723877,"THRSP",9606,7069,"NULL","11","11q14.1","thyroid hormone responsive","protein-coding","THRSP","thyroid hormone responsive","O","SPOT14 homolog|lipogenic protein 1|spot ",3.99804323983179,"up"
"43198",4.00042310948358,-4.16032711697262,3.27088837762473,0.000737456150535885,0.000907144000893322,"LINC01271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.00042310948358,"up"
"43195",4.00159806982501,-5.00421687429617,3.89369161787334,8.95138156247499e-05,0.00011390422558189,"RP5-1186N24.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.00159806982501,"up"
"43180",4.00479647775568,-5.86583634556476,3.71411284033571,0.000168492595191342,0.000212331986380932,"SYF2P2",9606,100128275,"NULL","9","9p13.3","SYF2 homolog, RNA splicing factor (S. cerevisiae) pseudogene 2","pseudo","SYF2P2","SYF2 homolog, RNA splicing factor (S. cerevisiae) pseudogene 2","O","NULL",4.00479647775568,"up"
"43177",4.00507928863705,-4.6937059390454,3.77144479936326,0.000137971233727893,0.000174368279140804,"AC129778.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.00507928863705,"up"
"43169",4.00662843756089,-5.36225014283013,3.40919140381258,0.00047148291582549,0.00058400517384812,"MICE",9606,4280,"NULL","6","6p21.3","MHC class I polypeptide-related sequence E (pseudogene)","pseudo","MICE","MHC class I polypeptide-related sequence E (pseudogene)","O","NULL",4.00662843756089,"up"
"43158",4.00885797802151,-5.4129695416468,3.42867514280757,0.000442250775032355,0.000548295118667761,"RP11-115D19.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.00885797802151,"up"
"43155",4.00988540439211,-5.67209623764404,3.63404428798364,0.000221997515902406,0.000278416537766621,"RN7SL199P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.00988540439211,"up"
"43156",4.00988540439211,-5.67209623764404,3.63404428798364,0.000221997515902406,0.000278416537766621,"RN7SL656P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.00988540439211,"up"
"43153",4.01062750427058,-5.55815243186958,3.68582353248277,0.000185818964193521,0.000233734019183644,"TERF1P2",9606,646359,"NULL","18","18p11.21","telomeric repeat binding factor (NIMA-interacting) 1 pseudogene 2","pseudo","TERF1P2","telomeric repeat binding factor (NIMA-interacting) 1 pseudogene 2","O","NULL",4.01062750427058,"up"
"43151",4.01069703498702,-5.56932555664575,3.63275765282274,0.000222976384231045,0.000279602276786584,"AC010136.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.01069703498702,"up"
"43143",4.01182300758112,-5.68481094248738,3.25276172405858,0.000781273127059568,0.000960357577192786,"RP1-73A14.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.01182300758112,"up"
"43136",4.0136306647457,-3.57908058521962,3.73495436948619,0.000156721856578094,0.000197724098813373,"SCML2P2",9606,100421172,"NULL","16","NULL","sex comb on midleg-like 2 (Drosophila) pseudogene 2","pseudo","SCML2P2","sex comb on midleg-like 2 (Drosophila) pseudogene 2","O","NULL",4.0136306647457,"up"
"43133",4.01391388997375,-5.2374132480275,3.89021802663774,9.06321266480366e-05,0.000115302204512099,"CTD-2315E11.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.01391388997375,"up"
"43119",4.016992330332,-5.92866585244216,3.49763964205828,0.000351913414331426,0.000438039218174558,"RP11-161I2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.016992330332,"up"
"43106",4.01960043047499,-4.9829049573511,3.36681925832943,0.000541449794472363,0.000669438602182004,"AC005757.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.01960043047499,"up"
"43098",4.02087412564389,-0.553228293598011,3.82891612505251,0.000112701668384477,0.000142854778337179,"CD1D",9606,912,"NULL","1","1q22-q23","CD1d molecule","protein-coding","CD1D","CD1d molecule","O","CD1D antigen, d polypeptide|HMC class I ",4.02087412564389,"up"
"43097",4.02156584973588,-3.65675423784177,3.86296061060508,9.98814996707063e-05,0.000126862628077916,"AC000078.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.02156584973588,"up"
"43088",4.02340961649221,-6.03449919317856,3.25677840486435,0.00077136792535611,0.000948301282980132,"CTD-2545H1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.02340961649221,"up"
"43086",4.02401170268871,-6.01163877285429,3.53689031751119,0.000308586476680212,0.000384893742210563,"FAM90A15P",9606,389630,"NULL","8","8p23.1","putative protein FAM90A15","pseudo","FAM90A15P","family with sequence similarity 90, member A15, pseudogene","O","NULL",4.02401170268871,"up"
"43082",4.02466073565744,-4.84080167928255,3.84745479284622,0.000105537915129409,0.000133919261062164,"HIST1H4C",9606,8364,"NULL","6","6p22.1","histone cluster 1, H4c","protein-coding","HIST1H4C","histone cluster 1, H4c","O","H4 histone family, member G|histone 1, H",4.02466073565744,"up"
"43079",4.02530299557177,-4.25898174888435,3.53723885663968,0.000308225458453786,0.000384476195764351,"RP11-473M20.16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.02530299557177,"up"
"43073",4.02651161210049,-3.83437445368693,3.49098492587092,0.000359807210316039,0.000447712699664901,"CIR1P2",9606,100131828,"NULL","4","4q26","corepressor interacting with RBPJ, 1 pseudogene 2","pseudo","CIR1P2","corepressor interacting with RBPJ, 1 pseudogene 2","O","NULL",4.02651161210049,"up"
"43072",4.02669419995163,-5.65837605176158,3.8626596861998,9.99885176620393e-05,0.000126993048156273,"FKSG68",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.02669419995163,"up"
"43064",4.02846056539331,-4.5101224791673,3.54636063198592,0.000298914829283584,0.000372973431047768,"RP11-696D21.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.02846056539331,"up"
"43048",4.03193985252652,-2.08002980934501,3.28254193438502,0.000710534235335955,0.000874670211822636,"MSMP",9606,692094,"NULL","9","9p13.3","microseminoprotein, prostate associated","protein-coding","MSMP","microseminoprotein, prostate associated","O","PC3 prostate cancer cell-secreted microp",4.03193985252652,"up"
"43040",4.03378816765166,-2.71484718876931,3.50782768096162,0.000340148116304572,0.000423664592971704,"AC003003.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.03378816765166,"up"
"43035",4.03490576919125,-3.50603885205776,3.84228945191867,0.000107489180738151,0.000136333247381766,"GCSAM",9606,257144,"NULL","3","3q13.2","germinal center-associated, signaling and motility","protein-coding","GCSAM","germinal center-associated, signaling and motility","O","germinal center B-cell-expressed transcr",4.03490576919125,"up"
"43026",4.03701332106805,-4.40150234105999,3.63317410309062,0.000222660411782526,0.000279218015254889,"RP11-154P18.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.03701332106805,"up"
"43025",4.03730135496362,-5.63989745349503,3.51512152001179,0.000331953117770364,0.000413642167789196,"CTD-2024I7.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.03730135496362,"up"
"43024",4.03732577032188,-4.78339827433264,3.44790722410999,0.000415080429914651,0.000515187649155265,"SLC25A5P3",9606,222005,"NULL","7","7p11.2","solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 5 pseudogene 3","pseudo","SLC25A5P3","solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 5 pseudogene 3","O","NULL",4.03732577032188,"up"
"43011",4.03992656444993,-4.94472502884342,3.92018768215749,8.14074485653606e-05,0.000103724247871923,"HMGN1P3",9606,100036574,"NULL","14","14q24.1","high mobility group nucleosome binding domain 1 pseudogene 3","pseudo","HMGN1P3","high mobility group nucleosome binding domain 1 pseudogene 3","O","NULL",4.03992656444993,"up"
"42994",4.04347607946646,-5.99176227969533,3.47250860082762,0.000382607412030705,0.000475527746513572,"PPIAL4E",9606,730262,"NULL","1","1q21.2","peptidylprolyl isomerase A (cyclophilin A)-like 4E","protein-coding","PPIAL4E","peptidylprolyl isomerase A (cyclophilin A)-like 4E","O","NULL",4.04347607946646,"up"
"42969",4.04885298619733,-5.35254809456484,3.85333623455046,0.000103357628096458,0.000131209491863186,"U82695.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.04885298619733,"up"
"42962",4.05187573072162,-5.68328738369499,3.58544880109933,0.000261945535696864,0.000327619271246808,"RP11-831A10.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.05187573072162,"up"
"42957",4.05349475488018,-3.21393672868891,3.68671571935912,0.000185249083750916,0.000233045205176275,"PM20D1",9606,148811,"NULL","1","1q32.1","peptidase M20 domain containing 1","protein-coding","PM20D1","peptidase M20 domain containing 1","O","peptidase M20 domain-containing protein ",4.05349475488018,"up"
"42952",4.05408900691097,-4.65728384455031,3.64867338714375,0.000211152739459122,0.000265025574320375,"GTF2IP20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.05408900691097,"up"
"42946",4.05461153981205,-5.75196550910158,3.29269442528873,0.000687829974299186,0.000847326570307874,"AADAC",9606,13,"NULL","3","3q25.1","arylacetamide deacetylase","protein-coding","AADAC","arylacetamide deacetylase","O","arylacetamide deacetylase (esterase)",4.05461153981205,"up"
"42944",4.05477582416568,-4.43249606945573,3.65246840986537,0.000208422071520035,0.000261687921892002,"RP11-288L9.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.05477582416568,"up"
"42943",4.05478677853783,-5.14475645858686,3.79133679337984,0.000128670183718799,0.000162778647096077,"MTNR1A",9606,4543,"NULL","4","4q35.1","melatonin receptor 1A","protein-coding","MTNR1A","melatonin receptor 1A","O","mel1a receptor|melatonin receptor type 1",4.05478677853783,"up"
"42942",4.05499982948371,-4.36504247139535,3.78026227952335,0.000133772575525357,0.000169124034160284,"RP11-62J1.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.05499982948371,"up"
"42932",4.0575515884536,-1.94606353802882,3.55993283560872,0.000285554308222598,0.000356530551162387,"TMEM236",9606,653567,"RP11-16O1.1","10","10p12.33","transmembrane protein 236","protein-coding","TMEM236","transmembrane protein 236","O","family with sequence similarity 23, memb",4.0575515884536,"up"
"42929",4.05839439706099,-5.76221446643455,3.5247341109528,0.000321439145401239,0.000400685744797319,"IGSF23",9606,147710,"NULL","19","19q13.31","immunoglobulin superfamily, member 23","protein-coding","IGSF23","immunoglobulin superfamily, member 23","O","immunoglobulin superfamily member 23",4.05839439706099,"up"
"42923",4.05947291892895,-5.53312165109378,3.45070542482046,0.000411264200649762,0.000510526755912434,"PRSS22",9606,64063,"SP001LA","16","16p13.3","protease, serine, 22","protein-coding","PRSS22","protease, serine, 22","O","brain-specific serine protease 4|prosemi",4.05947291892895,"up"
"42922",4.05949186985591,-4.98690012004376,3.62598104041398,0.0002282022717185,0.000286069574362659,"RP11-213G2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.05949186985591,"up"
"42919",4.06020943962848,-3.28208377766407,3.32950366410498,0.000611045905221026,0.000754148955519919,"RN7SL737P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.06020943962848,"up"
"42914",4.06114671927177,-6.06515918268436,3.69400214441731,0.00018064507692004,0.000227372464678202,"RP11-49K24.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.06114671927177,"up"
"42901",4.06375462904965,-5.93327349372099,3.6612236814982,0.00020224980020857,0.000254052567673433,"RP13-444H2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.06375462904965,"up"
"42894",4.06454341403586,-3.78589259600925,3.47216591118627,0.000383046339572471,0.000476053072354356,"TSPEAR",9606,54084,"NULL","21","21q22.3","thrombospondin-type laminin G domain and EAR repeats","protein-coding","TSPEAR","thrombospondin-type laminin G domain and EAR repeats","O","protein TSPEAR|thrombospondin-type lamin",4.06454341403586,"up"
"42890",4.06507351126842,-5.49117071694091,3.80354440084895,0.000123260699099721,0.000156029539175434,"RP11-612A1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.06507351126842,"up"
"42886",4.06550435743863,-3.88400066612486,3.42427085200942,0.000448718123742509,0.000556183750305952,"RP11-345P4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.06550435743863,"up"
"42881",4.06689307755399,-5.63962031023537,3.39213883873308,0.000498566620361697,0.000617108924683244,"GPC5-IT1",9606,100874293,"NULL","13","NULL","GPC5 intronic transcript 1 (non-protein coding)","miscRNA","GPC5-IT1","GPC5 intronic transcript 1 (non-protein coding)","O","NULL",4.06689307755399,"up"
"42876",4.06804745428579,-5.35484547642852,3.70188188641674,0.000175788441942603,0.000221364202868436,"OR2A1",9606,346528,"NULL","7","7q35","olfactory receptor, family 2, subfamily A, member 1","protein-coding","OR2A1","olfactory receptor, family 2, subfamily A, member 1","O","olfactory receptor 2A1/2A42|olfactory re",4.06804745428579,"up"
"42864",4.07008468954914,-4.33557410880103,3.65423295754487,0.000207164553094086,0.000260131324562292,"RP11-134O21.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.07008468954914,"up"
"42863",4.07017240929729,-5.98534849808207,3.43967525717244,0.000426521210022074,0.000529096201175315,"RP11-758N13.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.07017240929729,"up"
"42849",4.07292759066269,-5.2510695384951,3.90447871699876,8.61250688558791e-05,0.000109668354714623,"BPIFC",9606,254240,"RP1-149A16.10-011","22","22q12.3","BPI fold containing family C","protein-coding","BPIFC","BPI fold containing family C","O","BPI fold-containing family C protein|BPI",4.07292759066269,"up"
"42845",4.07333425033814,-3.76167669229484,3.28101228238648,0.000714042345310908,0.000878914830867757,"RP11-2C24.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.07333425033814,"up"
"42843",4.07356884122526,-4.3589256343155,3.87773153294094,9.47634385706482e-05,0.000120490026586225,"GALR2",9606,8811,"NULL","17","17q25.3","galanin receptor 2","protein-coding","GALR2","galanin receptor 2","O","GAL2-R|GALR-2|galanin receptor type 2",4.07356884122526,"up"
"42837",4.07452206851864,-5.20365349945141,3.77327579355228,0.000137090303363365,0.000173284864846893,"RP11-568J23.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.07452206851864,"up"
"42829",4.07649235960746,-5.5984549201053,3.86052728560718,0.00010075017836808,0.000127940998438805,"AC005009.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.07649235960746,"up"
"42821",4.07800556417428,-5.83945821715988,3.71815597546171,0.000166147438628451,0.000209421703724359,"RP1-21O18.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.07800556417428,"up"
"42811",4.07986945992714,-5.46941874656092,3.78106841552045,0.0001333952396201,0.000168654261064986,"RP11-172C16.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.07986945992714,"up"
"42803",4.08159379982499,-5.22017065130451,3.81478005771137,0.000118473963951148,0.000150057799446979,"GAGE10",9606,643832,"NULL","X","Xp11.23","G antigen 10","protein-coding","GAGE10","G antigen 10","O","GAGE-10",4.08159379982499,"up"
"42795",4.08227143864149,-5.956165509255,3.5132726328141,0.000334018422014708,0.000416162601132409,"FAM90A13P",9606,441314,"NULL","8","8p23.1","putative protein FAM90A13","pseudo","FAM90A13P","family with sequence similarity 90, member A13, pseudogene","O","NULL",4.08227143864149,"up"
"42793",4.08285313080494,-5.6353311077352,3.67627267473965,0.000192043805274096,0.000241470662304396,"CTD-2026J24.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.08285313080494,"up"
"42791",4.08318228474588,-5.84005923748058,3.52210632905633,0.000324285393298929,0.000404156297864959,"AC092535.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.08318228474588,"up"
"42788",4.08396092050778,-5.50038650339658,3.64022462748013,0.000217355910726304,0.000272677030286483,"MOS",9606,4342,"NULL","8","8q11","v-mos Moloney murine sarcoma viral oncogene homolog","protein-coding","MOS","v-mos Moloney murine sarcoma viral oncogene homolog","O","c-mos|oncogene MOS, Moloney murine sarco",4.08396092050778,"up"
"42775",4.0855720796372,-5.44933992663372,3.65437465817062,0.000207064587637115,0.000260011373753961,"KIR2DL3",9606,3804,"CU464054.1","19","19q13.4","killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 3","protein-coding","KIR2DL3","killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 3","O","CD158 antigen-like family member B2|MHC ",4.0855720796372,"up"
"42772",4.08614992621865,-5.66543663503397,3.35504295818775,0.000562585639904543,0.000695145103801898,"RP3-416H24.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.08614992621865,"up"
"42762",4.08782736953119,-5.28873994002517,3.27483202714242,0.000728288782576863,0.000896130672186671,"RP13-786C16.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.08782736953119,"up"
"42760",4.08855450339601,-5.40061223766391,3.80041108511213,0.000124628563998644,0.000157742424487695,"AC112229.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.08855450339601,"up"
"42753",4.09025753323328,-5.61376024944574,3.6636136974994,0.000200596361794719,0.000252008052118731,"RP11-15H20.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.09025753323328,"up"
"42750",4.09076460844223,-2.83061449150088,3.92670982287448,7.9522600894579e-05,0.000101366788149908,"RP11-156K13.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.09076460844223,"up"
"42742",4.09193745554269,-5.58749045063942,3.63254669480669,0.00022314161622916,0.000279791503003434,"RP11-5G9.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.09193745554269,"up"
"42737",4.09308925350503,-4.71207556881307,3.47271358326482,0.000382355683870178,0.000475224965879509,"FAM151A",9606,338094,"UNQ3034/PRO9836","1","NULL","family with sequence similarity 151, member A","protein-coding","FAM151A","family with sequence similarity 151, member A","O","hyporthetical protein MGC27169|protein F",4.09308925350503,"up"
"42714",4.09799969288953,-5.52613298741057,3.86208401080654,0.000100194214589977,0.000127243264067279,"RP11-159A18.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.09799969288953,"up"
"42712",4.09807697610272,-2.94992665718815,3.27312036352229,0.000732285757957014,0.00090091633036962,"RP11-328C8.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.09807697610272,"up"
"42708",4.09898732734121,-5.75760682515572,3.24727920525217,0.000795062706642926,0.000977021006856354,"RP3-446N13.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.09898732734121,"up"
"42704",4.09919156691849,-3.12969923505459,3.39376582399519,0.000495932117010486,0.000613886938121316,"RP11-670E13.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.09919156691849,"up"
"42694",4.10192021168134,-5.0266823794423,3.91639980168216,8.25222813660357e-05,0.000105137837422874,"PLA2G4C-AS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.10192021168134,"up"
"42691",4.10222131317487,-5.51660352810114,3.88643214834361,9.18668363424614e-05,0.00011685270089627,"CNTN4-AS1",9606,100873975,"NULL","3","NULL","CNTN4 antisense RNA 1","miscRNA","CNTN4-AS1","CNTN4 antisense RNA 1","O","NULL",4.10222131317487,"up"
